scooterid,battery_level,id,model,nest_id,latitude,longitude,time,city
3207,99,6b348060-ed10-4ffa-acd3-c7f2315ffffa,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99562833,-78.90667,9/12/19 06:00,Duke Campus
3208,100,3cae7574-4163-4ce2-bcef-baeb89b90bb6,rf,NA,35.99567833,-78.90661667,9/12/19 06:00,Duke Campus
3209,64,1d59e906-0a1e-4c98-b382-de8bbdddc17d,rf,NA,35.99758833,-78.90606667,9/12/19 06:00,Duke Campus
3210,31,dba79bea-fb37-4944-ac99-98c698ec2963,rf,NA,35.99002833,-78.90821,9/12/19 06:00,Duke Campus
3211,58,bc59d968-9517-4827-9814-3b8317c82615,rf,NA,36.01949,-78.91046167,9/12/19 06:00,Duke Campus
3212,79,2844e06f-c88f-4e1e-b276-afbbd8b98f77,rf,NA,35.99503,-78.90215333,9/12/19 06:00,Duke Campus
3213,69,2f158482-8e64-483c-aa7e-1efc183cd8ad,rf,NA,36.00318167,-78.90144333,9/12/19 06:00,Duke Campus
3214,96,4600fade-1bd3-487d-a748-54e7fc680c2d,rf,NA,35.9967,-78.90167167,9/12/19 06:00,Duke Campus
3215,38,5be73490-fc8b-4555-8ed2-0d235d774ec7,rf,NA,36.02540667,-78.96829167,9/12/19 06:00,Duke Campus
3216,72,b9c5b66f-9051-4360-876a-fd7f66f2de79,rf,NA,35.9971,-78.90057333,9/12/19 06:00,Duke Campus
3217,71,e08b6496-b80d-4fff-9184-0b6701abed54,rf,NA,35.98511167,-78.90497667,9/12/19 06:00,Duke Campus
3218,64,fdb8444b-349d-4c02-b240-edfc66bc369e,rf,NA,36.00386833,-78.89924667,9/12/19 06:00,Duke Campus
3219,75,7aca142f-d5c7-4f6f-91a5-cf17a40ceceb,rf,NA,35.975765,-78.905205,9/12/19 06:00,Duke Campus
3220,69,f70851b7-6b08-44a7-b3c9-8bf6cfec36d8,rf,NA,35.99110833,-78.89363833,9/12/19 06:00,Duke Campus
3221,52,34e8663b-a027-4cd9-b121-3fa84da0ec96,rf,NA,35.974125,-78.90474,9/12/19 06:00,Duke Campus
3222,21,2fdd6163-ac3a-4eac-8662-be50c355f831,rf,NA,35.97494833,-78.90286333,9/12/19 06:00,Duke Campus
3223,35,2a3509a0-fa13-458e-9c2e-18775a6081a5,rf,NA,35.97596667,-78.90178667,9/12/19 06:00,Duke Campus
3224,28,c047e37f-3e50-447f-8b82-11c18464cbe3,rf,NA,35.97498,-78.90268,9/12/19 06:00,Duke Campus
3225,82,a6b6ba17-ef42-4a4a-8c9c-0eee96dbdf60,rf,NA,35.978805,-78.89901667,9/12/19 06:00,Duke Campus
3226,26,882e7da8-16c4-4f6f-aa17-e123fde751b3,rf,NA,35.97632667,-78.90094,9/12/19 06:00,Duke Campus
3227,35,dd155562-b823-45bb-bfd3-d9d487460e62,rf,NA,35.97542167,-78.90181,9/12/19 06:00,Duke Campus
3228,85,fdb7fc83-6183-4992-b2ae-ef76d9235f5a,rf,NA,35.97656667,-78.90048167,9/12/19 06:00,Duke Campus
3229,37,5bc869bb-be65-4073-a975-63a971d886db,rf,NA,35.979335,-78.89759,9/12/19 06:00,Duke Campus
3230,27,c2627d1f-39bd-44be-92ed-ed4a2526147f,rf,NA,35.977105,-78.89691167,9/12/19 06:00,Duke Campus
3231,38,38fa7367-7ba7-40d1-923d-1ae492df9f6a,rf,NA,35.97673,-78.89700333,9/12/19 06:00,Duke Campus
3232,27,6d8eacf0-5706-44de-92e8-5118f2f2e310,rf,NA,35.97715333,-78.89637,9/12/19 06:00,Duke Campus
3233,40,7095362a-2a84-4d78-813e-70ab849804d3,rf,NA,35.97683,-78.89630167,9/12/19 06:00,Duke Campus
3234,18,b1abfc00-3dbb-47cc-873c-23a4f659838e,rf,NA,35.97559,-78.89736167,9/12/19 06:00,Duke Campus
3235,37,fe798478-3fe7-48e1-a5f0-20575a87ffe4,rf,NA,35.97326333,-78.899575,9/12/19 06:00,Duke Campus
3236,85,86836a8e-bc48-4d13-aadb-63d2e9df600a,rf,NA,35.97556,-78.89736167,9/12/19 06:00,Duke Campus
3237,70,7c549ba1-b344-4143-8ecb-3d46190d7e32,rf,NA,35.97632167,-78.89607167,9/12/19 06:00,Duke Campus
3238,78,54072f72-5c8c-402d-a758-98b105cb024b,rf,NA,35.97626833,-78.89597333,9/12/19 06:00,Duke Campus
3239,44,549584df-574b-455a-8ac4-1422c623f72f,rf,NA,35.97264833,-78.89881167,9/12/19 06:00,Duke Campus
3240,63,d74dc08b-04a0-4225-bd98-805dcbe1d63a,rf,NA,35.97257667,-78.89887167,9/12/19 06:00,Duke Campus
3241,66,bb5796ae-f82d-4556-a17f-380549a3c05a,rf,NA,35.97535667,-78.89439333,9/12/19 06:00,Duke Campus
3242,71,2e1077b5-38be-44e6-a0e5-5f41db5ce470,rf,NA,35.97467,-78.89436333,9/12/19 06:00,Duke Campus
3243,69,f7fe8e11-9dcf-4806-bbd8-fa96fa0b8e2b,rf,NA,35.971695,-78.89698,9/12/19 06:00,Duke Campus
3244,60,e0acbc1e-bdef-410b-9913-6a948771b4c0,rf,NA,35.97368167,-78.89315833,9/12/19 06:00,Duke Campus
3245,74,2883bdbf-659f-4bcd-8eff-6ffc30d758e8,rf,NA,35.97365167,-78.893165,9/12/19 06:00,Duke Campus
3246,36,f204dbc4-0d62-41d6-b6f4-05b557360189,rf,NA,35.96985667,-78.89681167,9/12/19 06:00,Duke Campus
3247,67,564effd7-7274-408c-9f8f-9c90f3e5b99c,rf,NA,35.969815,-78.89679667,9/12/19 06:00,Duke Campus
3248,29,5e897e05-da9a-4a6b-853f-c035efcb69df,rf,NA,35.97581167,-78.88073667,9/12/19 06:00,Duke Campus
3249,43,1057687b-b260-4bc3-8fb0-0576d1539d68,rf,NA,35.97221833,-78.882195,9/12/19 06:00,Duke Campus
3250,39,0e101479-c441-4e73-9a26-a0e4e86f1e2d,rf,NA,35.9836,-78.872955,9/12/19 06:00,Duke Campus
3251,49,ba091f6d-2a4f-47c2-8d70-54aa6396c151,rf,NA,36.002765,-78.942185,9/12/19 07:00,Duke Campus
3252,64,5495b3f3-ba0d-4b56-a886-cb36345cbfb9,rf,NA,36.00278833,-78.94216167,9/12/19 07:00,Duke Campus
3253,43,f0c3424b-ca6d-4e86-8716-5e7b9f3cd29f,rf,a1fa25aa-73f4-4be2-8dc9-dc872ade0f80,35.999805,-78.94374167,9/12/19 07:00,Duke Campus
3254,47,46fd9a6e-063a-4879-942d-6e407720cd21,rf,a1fa25aa-73f4-4be2-8dc9-dc872ade0f80,35.99981333,-78.94375667,9/12/19 07:00,Duke Campus
3255,76,bca841ea-619f-443b-a519-0924715bb2e1,rf,NA,35.998795,-78.93814833,9/12/19 07:00,Duke Campus
3256,80,5e7a1ac1-33f4-4af7-a6db-0120c17eacbd,rf,NA,35.99915333,-78.94497667,9/12/19 07:00,Duke Campus
3257,54,263bc3c1-ebf7-4ff3-9e8d-ca9874861365,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00513,-78.94244333,9/12/19 07:00,Duke Campus
3258,36,a20057c3-be2b-4546-99ee-9bba0c1bfdb7,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00514167,-78.94243667,9/12/19 07:00,Duke Campus
3259,52,232a211b-2d54-4c28-bef1-ed95c1813677,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00514167,-78.94244333,9/12/19 07:00,Duke Campus
3260,65,82204e68-2a4e-43d5-a4d2-0cdc8a52dbd3,rf,NA,35.99852833,-78.93489,9/12/19 07:00,Duke Campus
3261,49,c62a6df5-70a9-4e5f-ade2-74d1d470d597,rf,NA,35.999455,-78.94783,9/12/19 07:00,Duke Campus
3262,33,ef2720cd-1f67-47e9-80d6-98254bb91a3a,rf,NA,35.99672,-78.94709,9/12/19 07:00,Duke Campus
3263,39,3376d0b1-8ba9-4970-941f-d35dc486c6ff,rf,51831934-a0b9-4d55-919e-7a01f17328cb,36.00773167,-78.94244333,9/12/19 07:00,Duke Campus
3264,34,871d78a9-ee48-4025-9b04-b457d833c393,rf,51831934-a0b9-4d55-919e-7a01f17328cb,36.00774,-78.94245167,9/12/19 07:00,Duke Campus
3265,52,cb2e86f3-847f-4baa-b36d-ce5c62c779e3,rf,NA,35.99466,-78.93810333,9/12/19 07:00,Duke Campus
3266,97,03768f6b-3d9c-43b3-b04b-720994bcacaf,rf,NA,35.99437333,-78.93792667,9/12/19 07:00,Duke Campus
3267,71,1f3adfdf-b331-4873-b85f-422f33088583,rf,NA,35.99394167,-78.938545,9/12/19 07:00,Duke Campus
3268,82,d378d6dc-e53b-45d0-8850-c133ee087d21,rf,NA,35.99537333,-78.94699167,9/12/19 07:00,Duke Campus
3269,94,c172196a-1114-4e2e-82f8-fe65515d0768,rf,NA,35.99851167,-78.93245,9/12/19 07:00,Duke Campus
3270,96,8b2f98fd-1d87-4895-abb4-444a0617a046,rf,NA,35.99852333,-78.93244167,9/12/19 07:00,Duke Campus
3271,97,61778c2f-1f39-470e-9314-95735436101c,rf,NA,35.99852,-78.93244167,9/12/19 07:00,Duke Campus
3272,96,3a6c9993-559a-47cb-9f17-f223db475550,rf,NA,35.99849,-78.93241833,9/12/19 07:00,Duke Campus
3273,69,6f47eb52-4118-48c2-bf40-d34ed32f5e1d,rf,NA,36.00049667,-78.93094667,9/12/19 07:00,Duke Campus
3274,55,18d00970-3671-4298-8b15-d6e725b7f2ef,rf,2ba186c0-b8c8-4d68-8b6b-9451a1b5334d,36.00911333,-78.94558667,9/12/19 07:00,Duke Campus
3275,47,3f5425dc-be66-432d-b4ec-3a695e606110,rf,NA,36.00912833,-78.94561833,9/12/19 07:00,Duke Campus
3276,87,be0391a6-0cf8-482b-aeae-2eb59cd0418e,rf,NA,35.99909167,-78.92989333,9/12/19 07:00,Duke Campus
3277,60,1253e6a1-3f32-4d04-8ea2-37cfa0c433f0,rf,NA,35.99257667,-78.94686167,9/12/19 07:00,Duke Campus
3278,71,a693166b-dce0-4a1f-a3e4-43dc8bf30601,rf,NA,36.01012833,-78.9458,9/12/19 07:00,Duke Campus
3279,64,2baad13e-fb53-4901-9e1e-27eb1d32144c,rf,NA,36.004555,-78.95284333,9/12/19 07:00,Duke Campus
3280,93,d625e12e-876a-4359-89b3-7cd03969f3ff,rf,NA,36.00751833,-78.95102667,9/12/19 07:00,Duke Campus
3281,100,53648143-c6c0-4852-bc3c-1ba422052e05,rf,86d35509-fbb2-44b7-958e-7ce6c9b254f0,36.008335,-78.9291,9/12/19 07:00,Duke Campus
3282,100,466548ab-4dbc-4eaf-9829-faf523c964f9,rf,86d35509-fbb2-44b7-958e-7ce6c9b254f0,36.00835,-78.92909167,9/12/19 07:00,Duke Campus
3283,100,26dc618e-551b-4f8c-a567-842a13138401,rf,86d35509-fbb2-44b7-958e-7ce6c9b254f0,36.00833833,-78.92904667,9/12/19 07:00,Duke Campus
3284,84,9ef48b37-46ae-4016-b670-e04306f657fd,rf,NA,36.01217667,-78.94908833,9/12/19 07:00,Duke Campus
3285,25,394c4460-271a-44ec-b9f5-0f842a0897c8,rf,NA,36.01219167,-78.94909667,9/12/19 07:00,Duke Campus
3286,88,d8201ec8-53de-4b43-a504-9d35cb6fb574,rf,NA,36.00882333,-78.953835,9/12/19 07:00,Duke Campus
3287,44,6e8500b1-041c-4daf-8067-636fa101b401,rf,98218892-ab9b-44c0-acf2-cc03eb9aebfa,36.00832,-78.92791667,9/12/19 07:00,Duke Campus
3288,47,38cd3c2c-275b-4a73-9c44-4e3f2071eac7,rf,98218892-ab9b-44c0-acf2-cc03eb9aebfa,36.008335,-78.92788667,9/12/19 07:00,Duke Campus
3289,71,19911f24-eba2-405c-97f3-021640093467,rf,NA,36.01403,-78.94818833,9/12/19 07:00,Duke Campus
3290,61,a53986d8-b62c-40a5-ac9b-57ac06f5dd53,rf,61fee968-7852-4b81-8725-5d94d8543aad,36.008155,-78.92535333,9/12/19 07:00,Duke Campus
3291,44,f4ffbbc1-77c1-4251-8bab-d49996bbf534,rf,61fee968-7852-4b81-8725-5d94d8543aad,36.0081556,-78.9253409,9/12/19 07:00,Duke Campus
3292,74,17e9e0b8-1d67-49bb-967c-2816be062758,rf,61fee968-7852-4b81-8725-5d94d8543aad,36.00816333,-78.92530833,9/12/19 07:00,Duke Campus
3293,100,55f61827-26bb-4480-a02f-7ff6a3e27e77,rf,19a0c6fa-2de3-491d-b08e-088724373da3,36.00261333,-78.922775,9/12/19 07:00,Duke Campus
3294,100,d354e420-44dd-4740-8ca6-1cd071e5f163,rf,19a0c6fa-2de3-491d-b08e-088724373da3,36.00257167,-78.92276833,9/12/19 07:00,Duke Campus
3295,100,0db82c94-e2aa-4daa-b496-4050c2e964dc,rf,19a0c6fa-2de3-491d-b08e-088724373da3,36.00258667,-78.92275167,9/12/19 07:00,Duke Campus
3296,63,5f333231-35f9-4e97-94a6-fcde0f931f2f,rf,NA,36.01088667,-78.92693333,9/12/19 07:00,Duke Campus
3297,81,0d204616-7bf8-4ac4-bbb6-c2b9b8b5b01e,rf,NA,36.009335,-78.92505667,9/12/19 07:00,Duke Campus
3298,100,f0be18f4-6d67-496b-8957-ac6ad252b080,rf,956231d0-3849-434a-91c0-3152d0cdce52,36.00067833,-78.921905,9/12/19 07:00,Duke Campus
3299,100,cf24b30e-fe5b-4cc9-99c6-0c3543e270e0,rf,956231d0-3849-434a-91c0-3152d0cdce52,36.00062167,-78.92189833,9/12/19 07:00,Duke Campus
3300,62,81610f61-9df8-470b-87a2-771825d23135,rf,NA,36.00696167,-78.92330167,9/12/19 07:00,Duke Campus
3301,100,6bcfda7a-669d-4d34-bdaa-a1d4005fa933,rf,956231d0-3849-434a-91c0-3152d0cdce52,36.00064833,-78.92189,9/12/19 07:00,Duke Campus
3302,69,d51c0a17-e08c-4b6e-beda-f922b6eee1c0,rf,NA,36.00644,-78.92069167,9/12/19 07:00,Duke Campus
3303,63,740c68b9-dea5-42ac-87ad-af401e05a8d9,rf,NA,36.01092833,-78.922005,9/12/19 07:00,Duke Campus
3304,62,fa4b6b00-acb0-4644-8473-ff0c53a4b2f1,rf,NA,36.010975,-78.92193667,9/12/19 07:00,Duke Campus
3305,75,439141f9-9935-4d70-99f7-7159cb1384e7,rf,NA,35.99704,-78.918015,9/12/19 07:00,Duke Campus
3306,93,e0e306a8-3d79-48ba-a67a-e29537ac1547,rf,NA,36.0117,-78.92082167,9/12/19 07:00,Duke Campus
3307,97,a2aa4cc1-11c3-4a52-9e16-aa6cc2d6e979,rf,NA,36.01169167,-78.920815,9/12/19 07:00,Duke Campus
3308,93,79fffd8a-ddd4-48a5-a2b3-678dd885b049,rf,NA,36.01169167,-78.92080667,9/12/19 07:00,Duke Campus
3309,74,6a87daf4-1efd-4319-b174-ccd92161f95c,rf,NA,35.99668833,-78.91710667,9/12/19 07:00,Duke Campus
3310,92,5a5fd034-ef1d-4606-8c89-1880a7ad63f7,rf,NA,35.99814167,-78.916535,9/12/19 07:00,Duke Campus
3311,100,7401d28b-9b43-409f-8d76-35e8ab27a2c0,rf,0f71e9fa-14a9-4cdb-8a79-c708e2e92eb4,36.00728167,-78.91729667,9/12/19 07:00,Duke Campus
3312,100,f1aaf6ed-2396-4470-a6ee-d05e4c35cd10,rf,0f71e9fa-14a9-4cdb-8a79-c708e2e92eb4,36.00727,-78.91729,9/12/19 07:00,Duke Campus
3313,100,a4f34c99-0cfd-4bc0-98ce-7d1f8a1bd56f,rf,NA,36.00726667,-78.91728167,9/12/19 07:00,Duke Campus
3314,80,5d963f77-aa01-46cb-9b5f-3da6aa3d7e78,rf,NA,36.00639667,-78.91666333,9/12/19 07:00,Duke Campus
3315,55,7ad9f31c-5a11-4ea0-bcb0-7db92841994c,rf,NA,36.02119833,-78.94643333,9/12/19 07:00,Duke Campus
3316,98,3d5d2964-27f4-4f56-8c4d-c21e3acb7075,rf,NA,36.01459833,-78.92166167,9/12/19 07:00,Duke Campus
3317,31,a1825bf1-1821-44d5-ada6-b8c569656a8a,rf,NA,35.99699333,-78.91509167,9/12/19 07:00,Duke Campus
3318,96,096e5121-0c74-4187-be71-dfa9d7953325,rf,NA,36.01540833,-78.92133333,9/12/19 07:00,Duke Campus
3319,62,ad3962c4-7852-493a-af35-ba8fb9a0ebb6,rf,NA,35.99681167,-78.91474833,9/12/19 07:00,Duke Campus
3320,74,989b3b75-a651-4db1-a848-587464f4f083,rf,NA,36.00677833,-78.91322333,9/12/19 07:00,Duke Campus
3321,62,b5b7251b-5f0f-4a57-af4f-0274846f016d,rf,NA,36.01667833,-78.91909,9/12/19 07:00,Duke Campus
3322,100,25a206df-7edc-43ef-99f6-a00ac2d11d6c,rf,c46af109-2631-4be6-9e6e-3532cadfeef2,36.00082333,-78.91044667,9/12/19 07:00,Duke Campus
3323,100,1c6294e7-03f8-43d6-a4a8-f6f6666889e7,rf,c46af109-2631-4be6-9e6e-3532cadfeef2,36.000785,-78.91043833,9/12/19 07:00,Duke Campus
3324,100,813026cb-2970-4b2b-89e4-485e0da3ea9c,rf,c46af109-2631-4be6-9e6e-3532cadfeef2,36.00082,-78.91037833,9/12/19 07:00,Duke Campus
3325,99,29674300-33cd-40bb-a616-12d7a0a9076b,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99689167,-78.91046167,9/12/19 07:00,Duke Campus
3326,91,20b20daf-f226-4e58-ad77-346d9c199652,rf,NA,35.99694,-78.91043833,9/12/19 07:00,Duke Campus
3327,99,f8199470-5520-4f35-b9a0-fae6fc554810,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99692167,-78.91043167,9/12/19 07:00,Duke Campus
3328,70,972a3fcd-dd9c-429f-a370-ea8ec3dad64c,rf,NA,35.99568167,-78.91030833,9/12/19 07:00,Duke Campus
3329,73,7611e327-7fc5-4581-9a1c-d322cbc049c7,rf,NA,35.99913833,-78.90911167,9/12/19 07:00,Duke Campus
3330,64,2bcd8e14-879a-48c5-85e8-bb2bc943e89a,rf,NA,35.99482333,-78.90718,9/12/19 07:00,Duke Campus
3331,98,45dcf876-0479-47ab-9ddb-62b2ecd128fa,rf,NA,35.99548,-78.90670833,9/12/19 07:00,Duke Campus
3332,99,3cae7574-4163-4ce2-bcef-baeb89b90bb6,rf,NA,35.99549833,-78.90667667,9/12/19 07:00,Duke Campus
3333,99,6b348060-ed10-4ffa-acd3-c7f2315ffffa,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99543833,-78.90663833,9/12/19 07:00,Duke Campus
3334,64,1d59e906-0a1e-4c98-b382-de8bbdddc17d,rf,NA,35.997605,-78.90606,9/12/19 07:00,Duke Campus
3335,31,dba79bea-fb37-4944-ac99-98c698ec2963,rf,NA,35.990025,-78.90821,9/12/19 07:00,Duke Campus
3336,58,bc59d968-9517-4827-9814-3b8317c82615,rf,NA,36.01946333,-78.91045333,9/12/19 07:00,Duke Campus
3337,78,2844e06f-c88f-4e1e-b276-afbbd8b98f77,rf,NA,35.99505167,-78.90216,9/12/19 07:00,Duke Campus
3338,69,2f158482-8e64-483c-aa7e-1efc183cd8ad,rf,NA,36.003125,-78.90142,9/12/19 07:00,Duke Campus
3339,94,4600fade-1bd3-487d-a748-54e7fc680c2d,rf,NA,35.99672667,-78.90168,9/12/19 07:00,Duke Campus
3340,37,5be73490-fc8b-4555-8ed2-0d235d774ec7,rf,NA,36.02541333,-78.9683,9/12/19 07:00,Duke Campus
3341,72,b9c5b66f-9051-4360-876a-fd7f66f2de79,rf,NA,35.99707333,-78.900665,9/12/19 07:00,Duke Campus
3342,71,e08b6496-b80d-4fff-9184-0b6701abed54,rf,NA,35.985115,-78.90499833,9/12/19 07:00,Duke Campus
3343,64,fdb8444b-349d-4c02-b240-edfc66bc369e,rf,NA,36.00386833,-78.89926167,9/12/19 07:00,Duke Campus
3344,75,7aca142f-d5c7-4f6f-91a5-cf17a40ceceb,rf,NA,35.97575333,-78.905205,9/12/19 07:00,Duke Campus
3345,67,f70851b7-6b08-44a7-b3c9-8bf6cfec36d8,rf,NA,35.99100833,-78.89372333,9/12/19 07:00,Duke Campus
3346,52,34e8663b-a027-4cd9-b121-3fa84da0ec96,rf,NA,35.974155,-78.904755,9/12/19 07:00,Duke Campus
3347,35,2a3509a0-fa13-458e-9c2e-18775a6081a5,rf,NA,35.97601667,-78.90183333,9/12/19 07:00,Duke Campus
3348,21,2fdd6163-ac3a-4eac-8662-be50c355f831,rf,NA,35.97494833,-78.90284667,9/12/19 07:00,Duke Campus
3349,28,c047e37f-3e50-447f-8b82-11c18464cbe3,rf,NA,35.97495333,-78.90271833,9/12/19 07:00,Duke Campus
3350,81,a6b6ba17-ef42-4a4a-8c9c-0eee96dbdf60,rf,NA,35.97877833,-78.89900167,9/12/19 07:00,Duke Campus
3351,34,dd155562-b823-45bb-bfd3-d9d487460e62,rf,NA,35.975415,-78.901855,9/12/19 07:00,Duke Campus
3352,25,882e7da8-16c4-4f6f-aa17-e123fde751b3,rf,NA,35.97632167,-78.90094,9/12/19 07:00,Duke Campus
3353,84,fdb7fc83-6183-4992-b2ae-ef76d9235f5a,rf,NA,35.97659667,-78.90048167,9/12/19 07:00,Duke Campus
3354,37,5bc869bb-be65-4073-a975-63a971d886db,rf,NA,35.97934333,-78.89762833,9/12/19 07:00,Duke Campus
3355,27,c2627d1f-39bd-44be-92ed-ed4a2526147f,rf,NA,35.97708833,-78.89691167,9/12/19 07:00,Duke Campus
3356,37,38fa7367-7ba7-40d1-923d-1ae492df9f6a,rf,NA,35.97672667,-78.89704167,9/12/19 07:00,Duke Campus
3357,84,86836a8e-bc48-4d13-aadb-63d2e9df600a,rf,NA,35.97562333,-78.8974,9/12/19 07:00,Duke Campus
3358,17,b1abfc00-3dbb-47cc-873c-23a4f659838e,rf,NA,35.97561667,-78.89735333,9/12/19 07:00,Duke Campus
3359,39,7095362a-2a84-4d78-813e-70ab849804d3,rf,NA,35.97678833,-78.89621667,9/12/19 07:00,Duke Campus
3360,37,fe798478-3fe7-48e1-a5f0-20575a87ffe4,rf,NA,35.97319333,-78.89952167,9/12/19 07:00,Duke Campus
3361,69,7c549ba1-b344-4143-8ecb-3d46190d7e32,rf,NA,35.97636333,-78.89610333,9/12/19 07:00,Duke Campus
3362,76,54072f72-5c8c-402d-a758-98b105cb024b,rf,NA,35.97627667,-78.89598167,9/12/19 07:00,Duke Campus
3363,44,549584df-574b-455a-8ac4-1422c623f72f,rf,NA,35.972595,-78.89885,9/12/19 07:00,Duke Campus
3364,63,d74dc08b-04a0-4225-bd98-805dcbe1d63a,rf,NA,35.97256833,-78.89885667,9/12/19 07:00,Duke Campus
3365,66,bb5796ae-f82d-4556-a17f-380549a3c05a,rf,NA,35.97535,-78.89437167,9/12/19 07:00,Duke Campus
3366,71,2e1077b5-38be-44e6-a0e5-5f41db5ce470,rf,NA,35.97463667,-78.894355,9/12/19 07:00,Duke Campus
3367,69,f7fe8e11-9dcf-4806-bbd8-fa96fa0b8e2b,rf,NA,35.97168667,-78.89697333,9/12/19 07:00,Duke Campus
3368,60,e0acbc1e-bdef-410b-9913-6a948771b4c0,rf,NA,35.97366333,-78.893165,9/12/19 07:00,Duke Campus
3369,74,2883bdbf-659f-4bcd-8eff-6ffc30d758e8,rf,NA,35.97367833,-78.89315,9/12/19 07:00,Duke Campus
3370,36,f204dbc4-0d62-41d6-b6f4-05b557360189,rf,NA,35.96984833,-78.896835,9/12/19 07:00,Duke Campus
3371,66,564effd7-7274-408c-9f8f-9c90f3e5b99c,rf,NA,35.96977167,-78.89673667,9/12/19 07:00,Duke Campus
3372,28,5e897e05-da9a-4a6b-853f-c035efcb69df,rf,NA,35.975815,-78.88073,9/12/19 07:00,Duke Campus
3373,42,1057687b-b260-4bc3-8fb0-0576d1539d68,rf,NA,35.97222167,-78.88218667,9/12/19 07:00,Duke Campus
3374,39,0e101479-c441-4e73-9a26-a0e4e86f1e2d,rf,NA,35.98357333,-78.87291667,9/12/19 07:00,Duke Campus
3375,49,ba091f6d-2a4f-47c2-8d70-54aa6396c151,rf,NA,36.00277333,-78.942185,9/12/19 08:00,Duke Campus
3376,43,f0c3424b-ca6d-4e86-8716-5e7b9f3cd29f,rf,a1fa25aa-73f4-4be2-8dc9-dc872ade0f80,35.99979333,-78.943725,9/12/19 08:00,Duke Campus
3377,47,46fd9a6e-063a-4879-942d-6e407720cd21,rf,a1fa25aa-73f4-4be2-8dc9-dc872ade0f80,35.99981,-78.94375667,9/12/19 08:00,Duke Campus
3378,75,bca841ea-619f-443b-a519-0924715bb2e1,rf,NA,35.99878667,-78.93808,9/12/19 08:00,Duke Campus
3379,79,5e7a1ac1-33f4-4af7-a6db-0120c17eacbd,rf,NA,35.99917167,-78.944985,9/12/19 08:00,Duke Campus
3380,73,da6e17c3-5096-4a3a-86dd-c5a57614fc66,rf,NA,36.00000333,-78.94593833,9/12/19 08:00,Duke Campus
3381,36,a20057c3-be2b-4546-99ee-9bba0c1bfdb7,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00510333,-78.94254333,9/12/19 08:00,Duke Campus
3382,51,232a211b-2d54-4c28-bef1-ed95c1813677,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00515,-78.94245833,9/12/19 08:00,Duke Campus
3383,53,263bc3c1-ebf7-4ff3-9e8d-ca9874861365,rf,988d123c-5595-4ce0-bb40-cf40dada5c6c,36.00515667,-78.94246667,9/12/19 08:00,Duke Campus
3384,65,82204e68-2a4e-43d5-a4d2-0cdc8a52dbd3,rf,NA,35.998485,-78.93489,9/12/19 08:00,Duke Campus
3385,49,c62a6df5-70a9-4e5f-ade2-74d1d470d597,rf,NA,35.99942333,-78.94780667,9/12/19 08:00,Duke Campus
3386,38,3376d0b1-8ba9-4970-941f-d35dc486c6ff,rf,51831934-a0b9-4d55-919e-7a01f17328cb,36.00755333,-78.94246667,9/12/19 08:00,Duke Campus
3387,33,871d78a9-ee48-4025-9b04-b457d833c393,rf,51831934-a0b9-4d55-919e-7a01f17328cb,36.00761833,-78.942345,9/12/19 08:00,Duke Campus
3388,33,ef2720cd-1f67-47e9-80d6-98254bb91a3a,rf,NA,35.996365,-78.94712833,9/12/19 08:00,Duke Campus
3389,52,cb2e86f3-847f-4baa-b36d-ce5c62c779e3,rf,NA,35.994625,-78.93810333,9/12/19 08:00,Duke Campus
3390,96,03768f6b-3d9c-43b3-b04b-720994bcacaf,rf,NA,35.99433167,-78.93795833,9/12/19 08:00,Duke Campus
3391,61,509d37be-81ca-4eff-b6d4-8df5ef9e093c,rf,NA,36.00632167,-78.93490667,9/12/19 08:00,Duke Campus
3392,94,c172196a-1114-4e2e-82f8-fe65515d0768,rf,NA,35.99851167,-78.93245,9/12/19 08:00,Duke Campus
3393,94,8b2f98fd-1d87-4895-abb4-444a0617a046,rf,NA,35.99850833,-78.93245,9/12/19 08:00,Duke Campus
3394,96,3a6c9993-559a-47cb-9f17-f223db475550,rf,NA,35.99847833,-78.93245667,9/12/19 08:00,Duke Campus
3395,96,61778c2f-1f39-470e-9314-95735436101c,rf,NA,35.998485,-78.93245,9/12/19 08:00,Duke Campus
3396,70,1f3adfdf-b331-4873-b85f-422f33088583,rf,NA,35.99392,-78.93849167,9/12/19 08:00,Duke Campus
3397,81,d378d6dc-e53b-45d0-8850-c133ee087d21,rf,NA,35.99532333,-78.94701333,9/12/19 08:00,Duke Campus
3398,60,e5112b23-f2d3-4f1a-8d28-ce5b6e390bc7,rf,5de45b96-4b87-45fd-93f1-1f660af2d454,36.00716833,-78.94761667,9/12/19 08:00,Duke Campus
3399,65,9eb57649-2dbb-47ef-b1a4-a9e6a9d78b88,rf,5de45b96-4b87-45fd-93f1-1f660af2d454,36.00716333,-78.94763167,9/12/19 08:00,Duke Campus
